-3.07451e-05 6.21478e-06 2.7664e-05
-3.35255e-06 2.2187e-06 8.00007e-06
-4.90022e-06 -1.62389e-05 -2.62699e-05
1.38894e-06 3.31446e-06 5.45917e-06
3.06496e-06 3.31795e-06 -5.13372e-07
2.08229e-06 2.36088e-06 8.55208e-06
1.42764e-05 -1.62954e-05 -4.91631e-06
1.33998e-05 5.70998e-07 -1.21152e-06
2.08873e-05 2.41664e-05 -1.71152e-07
-1.06743e-05 2.80483e-06 1.09517e-05
-5.02697e-05 5.4475e-06 3.77926e-05
1.02488e-05 1.61859e-06 -3.35255e-06
2.61483e-05 -7.38062e-06 -6.90805e-06
2.69318e-05 -1.99532e-05 -2.40244e-06
-9.63424e-06 1.28362e-06 -8.84525e-06
-1.9142e-05 7.16166e-06 2.67901e-05
-2.21725e-05 5.75109e-07 -4.77274e-05
-4.13094e-06 -1.66911e-06 7.60368e-06
-7.14273e-06 -3.33498e-06 5.94381e-06
-1.37818e-05 -2.37373e-05 -6.31293e-06
5.68572e-06 -8.46526e-07 2.99066e-06
1.82857e-05 -1.17397e-06 -5.42259e-06
3.6362e-06 2.55347e-06 2.2187e-06
-7.38062e-06 2.14873e-05 5.63822e-06
-7.04658e-06 1.57295e-05 7.70508e-06
2.56392e-06 2.56157e-06 -3.85202e-06
4.31827e-06 -3.0732e-06 -2.00764e-05
4.99286e-06 -8.49704e-06 3.5639e-06
-3.42189e-07 6.5484e-06 1.78129e-06
-4.74831e-06 -1.56561e-06 -1.6937e-06
-8.06594e-06 -1.23962e-05 -6.21603e-06
3.34509e-06 -1.47482e-06 -3.45781e-06
1.99401e-05 -4.43539e-06 -1.54981e-05
-8.15399e-06 6.17479e-07 8.00007e-06
-6.90805e-06 5.63822e-06 1.07489e-05
-7.69797e-06 3.41029e-06 -4.52987e-06
2.34307e-06 2.75006e-06 4.75011e-06
4.97899e-06 -8.39587e-07 -8.12806e-06
5.30961e-06 1.74747e-06 1.42433e-05
2.47217e-05 -2.12668e-05 -4.80288e-06
1.81339e-05 7.84448e-08 -3.13921e-06
2.72471e-05 3.03565e-05 -7.28646e-06
-1.45519e-05 3.20924e-06 1.35454e-05
-6.42512e-05 5.11868e-06 4.66555e-05
1.0669e-05 1.82388e-06 -4.90022e-06
2.69318e-05 -7.04658e-06 -7.69797e-06
4.21263e-05 -3.41043e-05 1.55258e-06
-1.53597e-05 5.33449e-06 -9.80532e-06
-2.59675e-05 1.13002e-05 3.00676e-05
-2.97004e-05 5.19572e-06 -5.41891e-05
-7.08844e-05 1.91583e-05 8.75596e-06
-4.37522e-05 -1.02285e-05 1.41684e-05
-5.53386e-05 -5.27732e-05 3.16845e-05
1.75004e-05 -1.31377e-05 -1.20584e-05
5.93746e-05 -1.26244e-05 -4.20436e-05
3.22758e-05 -1.80511e-05 -1.62389e-05
-1.99532e-05 1.57295e-05 3.41029e-06
-3.41043e-05 0.000155852 4.57036e-05
3.06025e-05 -2.11601e-05 -7.7839e-06
3.8885e-05 -3.56051e-05 -6.51896e-05
4.53958e-05 -2.71592e-05 3.95909e-05
8.50766e-06 2.40103e-06 1.19008e-05
-1.3086e-05 -1.08916e-05 1.82631e-06
-1.90493e-05 -1.98633e-05 -2.59472e-05
-8.46236e-07 -1.02544e-05 -2.21514e-06
-2.33734e-05 -9.19789e-06 1.18738e-05
